organism,id1,id2,database
511145,b1293,b4513,540
511145,b1293,b4262,540
511145,b1293,b1329,540
511145,b1293,b2679,540
511145,b1293,b3478,540
511145,b1293,b2425,540
511145,b1293,b4485,540
511145,b1293,b2677,540
511145,b1293,b1900,540
511145,b1293,b2149,540
511145,b1293,b4105,360
511145,b1293,b2179,540
511145,b1293,b1513,540
511145,b1293,b4287,540
511145,b1293,b3456,540
511145,b1293,b1857,540
511145,b1293,b2417,540
511145,b1293,b1294,900
511145,b1293,b1441,540
511145,b1293,b4032,540
511145,b1293,b2128,540
511145,b1293,b4289,540
511145,b1293,b3728,540
511145,b1293,b1754,540
511145,b1293,b3479,540
511145,b1293,b3271,540
511145,b1293,b3567,540
511145,b1293,b3450,540
511145,b1293,b3542,540
511145,b1293,b1515,540
511145,b1293,b3749,540
511145,b1293,b1918,540
511145,b1293,b2201,540
511145,b1293,b2180,540
511145,b1293,b3201,540
511145,b1293,b1859,540
511145,b1293,b1311,540
511145,b1293,b2211,540
511145,b1293,b1319,540
511145,b1293,b1486,540
511145,b1293,b4460,540
511145,b1293,b3460,540
511145,b1293,b3453,540
511145,b1293,b1920,540
511145,b1293,b3486,360
511145,b1293,b1440,540
511145,b1293,b1901,540
511145,b1293,b4034,540
511145,b1293,b3455,540
511145,b1293,b3726,540
511145,b1293,b2200,540
511145,b1293,b2197,540
511145,b1293,b2178,540
511145,b1293,b4227,540
511145,b1293,b1312,540
511145,b1293,b3917,540
511145,b1293,b1755,540
511145,b1293,b3194,360
511145,b1293,b3543,540
511145,b1293,b2546,540
511145,b1293,b2422,540
511145,b1293,b3476,540
511145,b1293,b4230,540
511145,b1293,b4288,540
511145,b1293,b4033,540
511145,b1293,b2548,540
511145,b1293,b1484,540
511145,b1293,b4035,540
511145,b1293,b4261,540
511145,b1293,b4231,540
511145,b1293,b1485,540
511145,b1293,b2307,540
511145,b1293,b1858,540
511145,b1293,b3454,540
511145,b1293,b2198,540
511145,b1293,b2148,540
511145,b1293,b3544,540
511145,b1294,b3271,540
511145,b1294,b3479,540
511145,b1294,b3567,540
511145,b1294,b4032,540
511145,b1294,b3728,540
511145,b1294,b4289,540
511145,b1294,b1918,540
511145,b1294,b2201,540
511145,b1294,b3542,540
511145,b1294,b1515,540
511145,b1294,b1486,540
511145,b1294,b3201,540
511145,b1294,b1859,540
511145,b1294,b3460,540
511145,b1294,b3453,540
511145,b1294,b3455,540
511145,b1294,b3917,540
511145,b1294,b2200,540
511145,b1294,b2178,540
511145,b1294,b4230,540
511145,b1294,b4288,540
511145,b1294,b4033,540
511145,b1294,b3194,360
511145,b1294,b4035,540
511145,b1294,b3544,540
511145,b1294,b4231,540
511145,b1294,b3725,540
511145,b1294,b3541,540
511145,b1294,b1711,540
511145,b1294,b1917,540
511145,b1294,b2310,540
511145,b1294,b1310,540
511145,b1294,b3751,540
511145,b1294,b1516,540
511145,b1294,b2308,540
511145,b1294,b3750,540
511145,b1294,b3458,540
511145,b1294,b3727,540
511145,b1294,b3269,540
511145,b1294,b2547,540
511145,b1294,b4086,540
511145,b1294,b3566,540
511145,b1294,b2423,540
511145,b1294,b1442,540
511145,b1294,b3452,540
511145,b1294,b1487,540
511145,b1294,b2678,540
511145,b1294,b2679,540
511145,b1294,b2306,540
511145,b1294,b4262,540
511145,b1294,b1900,540
511145,b1294,b2417,540
511145,b1294,b1441,540
511145,b1294,b1513,540
511145,b1294,b1857,540
511145,b1294,b1754,540
511145,b1294,b2128,540
511145,b1294,b2180,540
511145,b1294,b3450,540
511145,b1294,b3749,540
511145,b1294,b2211,540
511145,b1294,b4460,540
511145,b1294,b1319,540
511145,b1294,b1311,540
511145,b1294,b3726,540
511145,b1294,b1920,540
511145,b1294,b1901,540
511145,b1294,b1440,540
511145,b1294,b3486,360
511145,b1294,b4034,540
511145,b1294,b4227,540
511145,b1294,b1312,540
511145,b1294,b1755,540
511145,b1294,b2197,540
511145,b1294,b2548,540
511145,b1294,b2546,540
511145,b1294,b3543,540
511145,b1294,b3476,540
511145,b1294,b2422,540
511145,b1294,b4261,540
511145,b1294,b1484,540
511145,b1294,b2198,540
511145,b1294,b2148,540
511145,b1294,b2307,540
511145,b1294,b1485,540
511145,b1294,b3454,540
511145,b1294,b1858,540
511145,b1294,b3485,360
511145,b1294,b3451,540
511145,b1294,b1443,540
511145,b1294,b1709,540
511145,b1294,b3540,540
511145,b1294,b4088,540
511145,b1294,b4087,540
511145,b1294,b2131,540
511145,b1294,b2199,540
511145,b1294,b2424,540
511145,b1294,b3270,540
511145,b1294,b1483,540
511145,b1294,b3480,540
511145,b1294,b1756,540
511145,b1294,b3477,540
511145,b1294,b3568,540
511145,b1294,b2309,540
511145,b1294,b1514,540
511145,b1294,b2150,540
511145,b1294,b3457,540
511145,b1294,b3020,360
511145,b1294,b4290,540
511145,b1294,b2177,540
511145,b1294,b2129,540
511145,b1294,b2130,540
511145,b1294,b4513,540
511145,b1294,b1329,540
511145,b1294,b2677,540
511145,b1294,b2149,540
511145,b1294,b3478,540
511145,b1294,b2425,540
511145,b1294,b4485,540
511145,b1294,b4105,360
511145,b1294,b4287,540
511145,b1294,b2179,540
511145,b1294,b3456,540
511145,b1296,b3571,127
511145,b1296,b3847,57
511145,b1296,b1309,127
511145,b1296,b4239,127
511145,b1296,b1927,127
511145,b1296,b3207,126
511145,b1296,b2237,126
511145,b1297,b2965,900
511145,b1297,b1584,900
511145,b1297,b1301,900
511145,b1297,b2937,900
511145,b1297,b3073,900
511145,b1298,b1300,900
511145,b1298,b1524,800
511145,b1298,b1302,800
511145,b1298,b1761,800
511145,b1298,b3517,800
511145,b1298,b3213,800
511145,b1298,b3212,800
511145,b1298,b1493,800
511145,b1298,b3870,800
511145,b1298,b1444,900
511145,b1298,b2662,800
511145,b1300,b3073,500
511145,b1300,b1302,500
511145,b1300,b1301,900
511145,b1300,b2836,57
511145,b1300,b3532,117
511145,b1300,b2662,500
511145,b1301,b3605,144
511145,b1301,b1387,123
511145,b1301,b3846,68
511145,b1301,b3235,138
511145,b1301,b2341,68
511145,b1301,b1732,153
511145,b1301,b3234,138
511145,b1301,b2764,139
511145,b1302,b3882,900
511145,b1302,b2661,900
511145,b1302,b2662,900
511145,b1302,b1525,900
511145,b1302,b1444,800
511145,b1302,b1493,900
511145,b1302,b3517,900
511145,b1309,b3078,127
511145,b1309,b4156,127
511145,b1309,b4115,127
511145,b1309,b2014,127
511145,b1309,b3370,127
511145,b1309,b1492,127
511145,b1309,b4132,127
511145,b1309,b4141,127
511145,b1309,b1605,127
511145,b1310,b4513,540
511145,b1310,b1329,540
511145,b1310,b2177,540
511145,b1310,b2129,540
511145,b1310,b2130,540
511145,b1310,b4105,360
511145,b1310,b4287,540
511145,b1310,b2179,540
511145,b1310,b3456,540
511145,b1310,b2677,540
511145,b1310,b2149,540
511145,b1310,b3478,540
511145,b1310,b2425,540
511145,b1310,b4485,540
511145,b1310,b1709,540
511145,b1310,b3540,540
511145,b1310,b4088,540
511145,b1310,b4087,540
511145,b1310,b2131,540
511145,b1310,b2424,540
511145,b1310,b2199,540
511145,b1310,b3485,360
511145,b1310,b1443,540
511145,b1310,b3451,540
511145,b1310,b1514,540
511145,b1310,b2150,540
511145,b1310,b3457,540
511145,b1310,b4290,540
511145,b1310,b3020,360
511145,b1310,b3270,540
511145,b1310,b1483,540
511145,b1310,b1756,540
511145,b1310,b3480,540
511145,b1310,b3477,540
511145,b1310,b3568,540
511145,b1310,b2309,540
511145,b1310,b2548,540
511145,b1310,b2546,540
511145,b1310,b3543,540
511145,b1310,b3476,540
511145,b1310,b2422,540
511145,b1310,b4227,540
511145,b1310,b1312,540
511145,b1310,b1755,540
511145,b1310,b2197,540
511145,b1310,b2148,540
511145,b1310,b2198,540
511145,b1310,b1485,540
511145,b1310,b2307,540
511145,b1310,b1858,540
511145,b1310,b3454,540
511145,b1310,b4261,540
511145,b1310,b1484,540
511145,b1310,b2180,540
511145,b1310,b3450,540
511145,b1310,b3749,540
511145,b1310,b1754,540
511145,b1310,b2128,540
511145,b1310,b3726,540
511145,b1310,b1920,540
511145,b1310,b1901,540
511145,b1310,b1440,540
511145,b1310,b3486,360
511145,b1310,b4034,540
511145,b1310,b2211,540
511145,b1310,b4460,540
511145,b1310,b1319,540
511145,b1310,b1311,540
511145,b1310,b2679,540
511145,b1310,b2306,540
511145,b1310,b4262,540
511145,b1310,b1442,540
511145,b1310,b3452,540
511145,b1310,b1487,540
511145,b1310,b2678,540
511145,b1310,b2417,540
511145,b1310,b1441,540
511145,b1310,b1513,540
511145,b1310,b1857,540
511145,b1310,b1900,540
511145,b1310,b3751,540
511145,b1310,b2308,540
511145,b1310,b1516,540
511145,b1310,b3750,540
511145,b1310,b3725,540
511145,b1310,b1711,540
511145,b1310,b3541,540
511145,b1310,b1917,540
511145,b1310,b2310,540
511145,b1310,b4086,540
511145,b1310,b3566,540
511145,b1310,b2423,540
511145,b1310,b3458,540
511145,b1310,b3727,540
511145,b1310,b3269,540
511145,b1310,b2547,540
511145,b1310,b4230,540
511145,b1310,b4288,540
511145,b1310,b4033,540
511145,b1310,b3194,360
511145,b1310,b3917,540
511145,b1310,b2200,540
511145,b1310,b2178,540
511145,b1310,b3544,540
511145,b1310,b4231,540
511145,b1310,b4035,540
511145,b1310,b1918,540
511145,b1310,b2201,540
511145,b1310,b3542,540
511145,b1310,b1515,540
511145,b1310,b3271,540
511145,b1310,b3479,540
511145,b1310,b3567,540
511145,b1310,b4032,540
511145,b1310,b4289,540
511145,b1310,b3728,540
511145,b1310,b3460,540
511145,b1310,b3453,540
511145,b1310,b3455,540
511145,b1310,b1486,540
511145,b1310,b3201,540
511145,b1310,b1859,540
511145,b1311,b3269,540
511145,b1311,b2547,540
511145,b1311,b3727,540
511145,b1311,b3458,540
511145,b1311,b2423,540
511145,b1311,b3566,540
511145,b1311,b4086,540
511145,b1311,b2310,540
511145,b1311,b1917,540
511145,b1311,b1711,540
511145,b1311,b3541,540
511145,b1311,b3725,540
511145,b1311,b3750,540
511145,b1311,b2308,540
511145,b1311,b1516,540
511145,b1311,b3751,540
511145,b1311,b1900,540
511145,b1311,b1857,540
511145,b1311,b1513,540
511145,b1311,b1441,540
511145,b1311,b2417,540
511145,b1311,b1487,540
511145,b1311,b2678,540
511145,b1311,b3452,540
511145,b1311,b1442,540
511145,b1311,b4262,540
511145,b1311,b2306,540
511145,b1311,b2679,540
511145,b1311,b1859,540
511145,b1311,b3201,540
511145,b1311,b1486,540
511145,b1311,b3455,540
511145,b1311,b3453,540
511145,b1311,b3460,540
511145,b1311,b4289,540
511145,b1311,b3728,540
511145,b1311,b4032,540
511145,b1311,b3567,540
511145,b1311,b3271,540
511145,b1311,b3479,540
511145,b1311,b1515,540
511145,b1311,b3542,540
511145,b1311,b2201,540
511145,b1311,b1918,540
511145,b1311,b4035,540
511145,b1311,b4231,540
511145,b1311,b3544,540
511145,b1311,b2178,540
511145,b1311,b2200,540
511145,b1311,b3917,540
511145,b1311,b3194,360
511145,b1311,b4033,540
511145,b1311,b4288,540
511145,b1311,b4230,540
511145,b1311,b2309,540
511145,b1311,b3568,540
511145,b1311,b3477,540
511145,b1311,b3480,540
511145,b1311,b1756,540
511145,b1311,b3270,540
511145,b1311,b1483,540
511145,b1311,b4290,540
511145,b1311,b3020,360
511145,b1311,b3457,540
511145,b1311,b1514,540
511145,b1311,b2150,540
511145,b1311,b1443,540
511145,b1311,b3451,540
511145,b1311,b3485,360
511145,b1311,b2131,540
511145,b1311,b2424,540
511145,b1311,b2199,540
511145,b1311,b4087,540
511145,b1311,b4088,540
511145,b1311,b1709,540
511145,b1311,b3540,540
511145,b1311,b4485,540
511145,b1311,b2425,540
511145,b1311,b3478,540
511145,b1311,b2149,540
511145,b1311,b2677,540
511145,b1311,b3456,540
511145,b1311,b4287,540
511145,b1311,b2179,540
511145,b1311,b4105,360
511145,b1311,b2130,540
511145,b1311,b2129,540
511145,b1311,b2177,540
511145,b1311,b1329,540
511145,b1311,b4513,540
511145,b1311,b4460,540
511145,b1311,b1319,540
511145,b1311,b2211,540
511145,b1311,b4034,540
511145,b1311,b1440,540
511145,b1311,b3486,360
511145,b1311,b1901,540
511145,b1311,b1920,540
511145,b1311,b3726,540
511145,b1311,b2128,540
511145,b1311,b1754,540
511145,b1311,b3749,540
511145,b1311,b3450,540
511145,b1311,b2180,540
511145,b1311,b1484,540
511145,b1311,b4261,540
511145,b1311,b1858,540
511145,b1311,b3454,540
511145,b1311,b1485,540
511145,b1311,b2307,540
511145,b1311,b2198,540
511145,b1311,b2148,540
511145,b1311,b2197,540
511145,b1311,b1755,540
511145,b1311,b1312,540
511145,b1311,b4227,540
511145,b1311,b3476,540
511145,b1311,b2422,540
511145,b1311,b3543,540
511145,b1311,b2546,540
511145,b1311,b2548,540
511145,b1312,b4034,540
511145,b1312,b3486,360
511145,b1312,b1440,540
511145,b1312,b1901,540
511145,b1312,b1920,540
511145,b1312,b3726,540
511145,b1312,b4460,540
511145,b1312,b1319,540
511145,b1312,b2211,540
511145,b1312,b3749,540
511145,b1312,b3450,540
511145,b1312,b2180,540
511145,b1312,b2128,540
511145,b1312,b1754,540
511145,b1312,b3454,540
511145,b1312,b1858,540
511145,b1312,b2307,540
511145,b1312,b1485,540
511145,b1312,b2148,540
511145,b1312,b2198,540
511145,b1312,b1484,540
511145,b1312,b4261,540
511145,b1312,b3476,540
511145,b1312,b2422,540
511145,b1312,b3543,540
511145,b1312,b2546,540
511145,b1312,b2548,540
511145,b1312,b2197,540
511145,b1312,b1755,540
511145,b1312,b4227,540
511145,b1312,b3020,360
511145,b1312,b4290,540
511145,b1312,b3457,540
511145,b1312,b1514,540
511145,b1312,b2150,540
511145,b1312,b2309,540
511145,b1312,b3568,540
511145,b1312,b3477,540
511145,b1312,b1756,540
511145,b1312,b3480,540
511145,b1312,b3270,540
511145,b1312,b1483,540
511145,b1312,b2131,540
511145,b1312,b2199,540
511145,b1312,b2424,540
511145,b1312,b4087,540
511145,b1312,b4088,540
511145,b1312,b1709,540
511145,b1312,b3540,540
511145,b1312,b3451,540
511145,b1312,b1443,540
511145,b1312,b3485,360
511145,b1312,b3456,540
511145,b1312,b4287,540
511145,b1312,b2179,540
511145,b1312,b4105,360
511145,b1312,b4485,540
511145,b1312,b2425,540
511145,b1312,b3478,540
511145,b1312,b2149,540
511145,b1312,b2677,540
511145,b1312,b1329,540
511145,b1312,b4513,540
511145,b1312,b2130,540
511145,b1312,b2129,540
511145,b1312,b2177,540
511145,b1312,b3455,540
511145,b1312,b3453,540
511145,b1312,b3460,540
511145,b1312,b1859,540
511145,b1312,b3201,540
511145,b1312,b1486,540
511145,b1312,b1515,540
511145,b1312,b3542,540
511145,b1312,b2201,540
511145,b1312,b1918,540
511145,b1312,b3728,540
511145,b1312,b4289,540
511145,b1312,b4032,540
511145,b1312,b3567,540
511145,b1312,b3271,540
511145,b1312,b3479,540
511145,b1312,b4231,540
511145,b1312,b3544,540
511145,b1312,b4035,540
511145,b1312,b3194,360
511145,b1312,b4033,540
511145,b1312,b4288,540
511145,b1312,b4230,540
511145,b1312,b2178,540
511145,b1312,b2200,540
511145,b1312,b3917,540
511145,b1312,b2423,540
511145,b1312,b3566,540
511145,b1312,b4086,540
511145,b1312,b3269,540
511145,b1312,b2547,540
511145,b1312,b3727,540
511145,b1312,b3458,540
511145,b1312,b3750,540
511145,b1312,b1516,540
511145,b1312,b2308,540
511145,b1312,b3751,540
511145,b1312,b2310,540
511145,b1312,b1917,540
511145,b1312,b3541,540
511145,b1312,b1711,540
511145,b1312,b3725,540
511145,b1312,b1857,540
511145,b1312,b1513,540
511145,b1312,b1441,540
511145,b1312,b2417,540
511145,b1312,b1900,540
511145,b1312,b4262,540
511145,b1312,b2306,540
511145,b1312,b2679,540
511145,b1312,b1487,540
511145,b1312,b2678,540
511145,b1312,b3452,540
511145,b1312,b1442,540
511145,b1313,b1314,500
511145,b1314,b1315,500
511145,b1315,b3152,174
511145,b1315,b4211,174
511145,b1315,b2066,130
511145,b1315,b3648,109
511145,b1319,b1967,540
511145,b1319,b4311,540
511145,b1319,b2422,540
511145,b1319,b3476,540
511145,b1319,b2546,540
511145,b1319,b3543,540
511145,b1319,b3194,360
511145,b1319,b2548,540
511145,b1319,b4033,540
511145,b1319,b4288,540
511145,b1319,b4230,540
511145,b1319,b2178,540
511145,b1319,b2197,540
511145,b1319,b2200,540
511145,b1319,b3917,540
511145,b1319,b1755,540
511145,b1319,b4227,540
511145,b1319,b1858,540
511145,b1319,b3454,540
511145,b1319,b1485,540
511145,b1319,b2307,540
511145,b1319,b4231,540
511145,b1319,b3544,540
511145,b1319,b2148,540
511145,b1319,b2198,540
511145,b1319,b4035,540
511145,b1319,b1484,540
511145,b1319,b4261,540
511145,b1319,b3966,540
511145,b1319,b1515,540
511145,b1319,b3749,540
511145,b1319,b3542,540
511145,b1319,b3450,540
511145,b1319,b2180,540
511145,b1319,b2201,540
511145,b1319,b1918,540
511145,b1319,b4289,540
511145,b1319,b3728,540
511145,b1319,b2128,540
511145,b1319,b4032,540
511145,b1319,b3567,540
511145,b1319,b3479,540
511145,b1319,b3271,540
511145,b1319,b1754,540
511145,b1319,b4034,540
511145,b1319,b3455,540
511145,b1319,b1901,540
511145,b1319,b1440,540
511145,b1319,b3486,360
511145,b1319,b3453,540
511145,b1319,b1920,540
511145,b1319,b3460,540
511145,b1319,b3726,540
511145,b1319,b1859,540
511145,b1319,b3201,540
511145,b1319,b3875,540
511145,b1319,b1486,540
511145,b1319,b4460,540
511145,b1319,b2211,540
511145,b1319,b2062,540
511145,b1319,b4262,540
511145,b1319,b1329,540
511145,b1319,b4513,540
511145,b1319,b2306,540
511145,b1319,b2679,540
511145,b1319,b2130,540
511145,b1319,b2129,540
511145,b1319,b2678,540
511145,b1319,b1487,540
511145,b1319,b3452,540
511145,b1319,b1615,540
511145,b1319,b1442,540
511145,b1319,b2177,540
511145,b1319,b3456,540
511145,b1319,b2215,540
511145,b1319,b1857,540
511145,b1319,b2179,540
511145,b1319,b1513,540
511145,b1319,b4287,540
511145,b1319,b4105,360
511145,b1319,b1441,540
511145,b1319,b2417,540
511145,b1319,b4485,540
511145,b1319,b2425,540
511145,b1319,b3478,540
511145,b1319,b1900,540
511145,b1319,b2149,540
511145,b1319,b2677,540
511145,b1319,b2424,540
511145,b1319,b3750,540
511145,b1319,b2199,540
511145,b1319,b2131,540
511145,b1319,b4036,540
511145,b1319,b2308,540
511145,b1319,b1516,540
511145,b1319,b1377,540
511145,b1319,b4087,540
511145,b1319,b3751,540
511145,b1319,b4088,540
511145,b1319,b3540,540
511145,b1319,b1709,540
511145,b1319,b2310,540
511145,b1319,b1917,540
511145,b1319,b1711,540
511145,b1319,b3541,540
511145,b1319,b1443,540
511145,b1319,b3451,540
511145,b1319,b3485,360
511145,b1319,b3725,540
511145,b1319,b4290,540
511145,b1319,b3020,360
511145,b1319,b2423,540
511145,b1319,b3720,540
511145,b1319,b3566,540
511145,b1319,b4086,540
511145,b1319,b3457,540
511145,b1319,b2150,540
511145,b1319,b1514,540
511145,b1319,b2547,540
511145,b1319,b3269,540
511145,b1319,b2309,540
511145,b1319,b3568,540
511145,b1319,b3727,540
511145,b1319,b3477,540
511145,b1319,b3480,540
511145,b1319,b1756,540
511145,b1319,b1483,540
511145,b1319,b3458,540
511145,b1319,b3270,540
511145,b1325,b1326,500
511145,b1326,b2566,249
511145,b1326,b2520,259
511145,b1326,b2518,200
511145,b1326,b3303,200
511145,b1327,b1387,97
511145,b1327,b2473,332
511145,b1327,b2324,78
511145,b1329,b3485,360
511145,b1329,b1443,540
511145,b1329,b3451,540
511145,b1329,b2424,540
511145,b1329,b2199,540
511145,b1329,b2131,540
511145,b1329,b4088,540
511145,b1329,b4087,540
511145,b1329,b3540,540
511145,b1329,b1709,540
511145,b1329,b2309,540
511145,b1329,b3568,540
511145,b1329,b3477,540
511145,b1329,b1483,540
511145,b1329,b3270,540
511145,b1329,b1756,540
511145,b1329,b3480,540
511145,b1329,b4290,540
511145,b1329,b3020,360
511145,b1329,b2150,540
511145,b1329,b1514,540
511145,b1329,b3457,540
511145,b1329,b2130,540
511145,b1329,b2129,540
511145,b1329,b2177,540
511145,b1329,b4513,540
511145,b1329,b2425,540
511145,b1329,b4485,540
511145,b1329,b3478,540
511145,b1329,b2149,540
511145,b1329,b2677,540
511145,b1329,b3456,540
511145,b1329,b4105,360
511145,b1329,b2179,540
511145,b1329,b4287,540
511145,b1329,b2128,540
511145,b1329,b1754,540
511145,b1329,b3749,540
511145,b1329,b3450,540
511145,b1329,b2180,540
511145,b1329,b2211,540
511145,b1329,b4460,540
511145,b1329,b1901,540
511145,b1329,b3486,360
511145,b1329,b1440,540
511145,b1329,b4034,540
511145,b1329,b1920,540
511145,b1329,b3726,540
511145,b1329,b2197,540
511145,b1329,b1755,540
511145,b1329,b4227,540
511145,b1329,b2422,540
511145,b1329,b3476,540
511145,b1329,b2546,540
511145,b1329,b3543,540
511145,b1329,b2548,540
511145,b1329,b1484,540
511145,b1329,b4261,540
511145,b1329,b1858,540
511145,b1329,b3454,540
511145,b1329,b1485,540
511145,b1329,b2307,540
511145,b1329,b2148,540
511145,b1329,b2198,540
511145,b1329,b2310,540
511145,b1329,b1917,540
511145,b1329,b1711,540
511145,b1329,b3541,540
511145,b1329,b3725,540
511145,b1329,b3750,540
511145,b1329,b2308,540
511145,b1329,b1516,540
511145,b1329,b3751,540
511145,b1329,b2547,540
511145,b1329,b3269,540
511145,b1329,b3727,540
511145,b1329,b3458,540
511145,b1329,b2423,540
511145,b1329,b3566,540
511145,b1329,b4086,540
511145,b1329,b2678,540
511145,b1329,b1487,540
511145,b1329,b3452,540
511145,b1329,b1442,540
511145,b1329,b4262,540
511145,b1329,b2306,540
511145,b1329,b2679,540
511145,b1329,b1900,540
511145,b1329,b1857,540
511145,b1329,b1513,540
511145,b1329,b2417,540
511145,b1329,b1441,540
511145,b1329,b4289,540
511145,b1329,b3728,540
511145,b1329,b4032,540
511145,b1329,b3479,540
511145,b1329,b3271,540
511145,b1329,b3567,540
511145,b1329,b1515,540
511145,b1329,b3542,540
511145,b1329,b1918,540
511145,b1329,b2201,540
511145,b1329,b1859,540
511145,b1329,b3201,540
511145,b1329,b1486,540
511145,b1329,b3455,540
511145,b1329,b3460,540
511145,b1329,b3453,540
511145,b1329,b2178,540
511145,b1329,b2200,540
511145,b1329,b3917,540
511145,b1329,b3194,360
511145,b1329,b4033,540
511145,b1329,b4230,540
511145,b1329,b4288,540
511145,b1329,b4035,540
511145,b1329,b4231,540
511145,b1329,b3544,540
511145,b1334,b2137,122
511145,b1334,b4249,122
511145,b1334,b3927,194
511145,b1334,b2765,329
511145,b1334,b4266,122
511145,b1334,b2842,122
511145,b1334,b2902,122
511145,b1334,b3003,122
511145,b1334,b2541,122
511145,b1334,b3229,43
511145,b1334,b1619,122
511145,b1334,b2426,122
511145,b1334,b2774,122
511145,b1334,b2705,122
511145,b1334,b1606,122
511145,b1337,b1338,900
511145,b1341,b2127,900
511145,b1343,b3397,172
511145,b1343,b3295,232
511145,b1343,b1413,243
511145,b1343,b3341,106
511145,b1343,b3311,115
511145,b1343,b3988,136
511145,b1343,b2830,172
511145,b1343,b3319,104
511145,b1343,b1876,49
511145,b1343,b3863,49
511145,b1343,b4167,299
511145,b1343,b4143,83
511145,b1343,b3231,46
511145,b1343,b2627,282
511145,b1343,b3363,234
511145,b1343,b3421,89
511145,b1343,b2836,80
511145,b1343,b1865,172
511145,b1343,b3340,293
511145,b1343,b3183,67
511145,b1343,b3612,94
511145,b1343,b3590,105
511145,b1343,b3297,307
511145,b1343,b3987,220
511145,b1343,b3342,104
511145,b1343,b2467,172
511145,b1343,b3207,142
511145,b1343,b3296,307
511145,b1343,b1844,110
511145,b1343,b3303,308
511145,b1343,b3556,44
511145,b1343,b2237,142
511145,b1343,b3649,222
511145,b1343,b3179,105
511145,b1343,b3306,115
511145,b1343,b2508,67
511145,b1343,b3034,172
511145,b1343,b1823,44
511145,b1343,b1804,241
511145,b1343,b3165,106
511145,b1343,b1652,110
511145,b1377,b4311,540
511145,b1377,b2215,540
511145,b1377,b4036,540
511145,b1377,b1967,540
511145,b1377,b3966,540
511145,b1377,b3875,540
511145,b1377,b2062,540
511145,b1377,b1615,540
511145,b1377,b3720,540
511145,b1378,b2133,900
511145,b1378,b2342,800
511145,b1378,b3951,900
511145,b1378,b4211,203
511145,b1378,b3152,203
511145,b1378,b1415,900
511145,b1378,b2316,900
511145,b1378,b2284,128
511145,b1378,b4025,800
511145,b1378,b2282,260
511145,b1378,b4381,800
511145,b1378,b2455,900
511145,b1378,b3255,900
511145,b1378,b2097,800
511145,b1378,b3670,900
511145,b1378,b1695,92
511145,b1378,b2844,900
511145,b1378,b3403,800
511145,b1378,b3256,900
511145,b1378,b2287,295
511145,b1378,b2276,248
511145,b1378,b1702,900
511145,b1378,b3845,800
511145,b1378,b1479,900
511145,b1378,b2224,900
511145,b1378,b1850,800
511145,b1378,b2458,900
511145,b1378,b2464,800
511145,b1378,b3114,900
511145,b1378,b4187,92
511145,b1378,b1676,900
511145,b1378,b2917,800
511145,b1378,b2286,821
511145,b1378,b2113,198
511145,b1378,b1380,900
511145,b1378,b2463,900
511145,b1378,b2976,900
511145,b1378,b2060,198
511145,b1378,b2925,800
511145,b1378,b3605,900
511145,b1378,b1852,800
511145,b1378,b3671,900
511145,b1378,b4069,900
511145,b1378,b2285,128
511145,b1378,b2288,260
511145,b1378,b3769,900
511145,b1378,b2935,800
511145,b1378,b4014,900
511145,b1378,b2277,260
511145,b1378,b2297,900
511145,b1378,b1800,900
511145,b1378,b2283,271
511145,b1378,b1854,900
511145,b1378,b2465,800
511145,b1380,b3670,800
511145,b1380,b1702,900
511145,b1380,b1479,900
511145,b1380,b3114,900
511145,b1380,b1676,900
511145,b1380,b2133,900
511145,b1380,b3951,900
511145,b1380,b1415,900
511145,b1380,b2415,500
511145,b1380,b1854,900
511145,b1380,b2463,900
511145,b1380,b3605,900
511145,b1380,b1967,900
511145,b1380,b3671,800
511145,b1380,b3769,800
511145,b1385,b2275,117
511145,b1385,b4332,42
511145,b1385,b1398,900
511145,b1385,b1396,900
511145,b1385,b2836,57
511145,b1385,b2274,117
511145,b1385,b1386,900
511145,b1385,b1496,207
511145,b1386,b2195,46
511145,b1386,b3073,900
511145,b1386,b2937,62
511145,b1386,b1397,46
511145,b1386,b3553,800
511145,b1386,b1651,800
511145,b1386,b1967,800
511145,b1386,b1415,800
511145,b1387,b1732,227
511145,b1387,b2467,114
511145,b1387,b3296,132
511145,b1387,b2851,117
511145,b1387,b1393,87
511145,b1387,b3234,296
511145,b1387,b2371,103
511145,b1387,b3303,132
511145,b1387,b3320,98
511145,b1387,b3862,57
511145,b1387,b4332,42
511145,b1387,b2522,117
511145,b1387,b2842,70
511145,b1387,b2534,97
511145,b1387,b3412,59
511145,b1387,b3034,114
511145,b1387,b4211,51
511145,b1387,b3152,51
511145,b1387,b4174,78
511145,b1387,b4175,78
511145,b1387,b3532,117
511145,b1387,b2705,70
511145,b1387,b2774,70
511145,b1387,b2426,70
511145,b1387,b2275,117
511145,b1387,b1695,110
511145,b1387,b1606,70
511145,b1387,b2830,114
511145,b1387,b4031,42
511145,b1387,b1397,900
511145,b1387,b4187,110
511145,b1387,b2541,70
511145,b1387,b3297,123
511145,b1387,b3003,70
511145,b1387,b2902,70
511145,b1387,b3207,67
511145,b1387,b3235,296
511145,b1387,b2373,134
511145,b1387,b4266,70
511145,b1387,b2341,87
511145,b1387,b2237,67
511145,b1387,b4190,97
511145,b1387,b1496,207
511145,b1387,b4242,59
511145,b1387,b3846,87
511145,b1387,b4249,70
511145,b1387,b3671,134
