organism,id1,id2,experimental
511145,b2517,b3339,162
511145,b2517,b3988,96
511145,b2517,b4200,90
511145,b2517,b3180,130
511145,b2517,b3301,311
511145,b2517,b3341,84
511145,b2517,b3321,82
511145,b2517,b4373,93
511145,b2517,b4179,116
511145,b2517,b4203,111
511145,b2518,b2525,68
511145,b2518,b3919,85
511145,b2518,b3012,89
511145,b2518,b4233,99
511145,b2518,b4374,71
511145,b2518,b3984,180
511145,b2518,b3846,60
511145,b2518,b3306,85
511145,b2518,b3983,559
511145,b2518,b3527,70
511145,b2518,b3986,604
511145,b2518,b3187,88
511145,b2518,b2786,96
511145,b2518,b2567,619
511145,b2518,b2606,620
511145,b2518,b4040,82
511145,b2518,b4388,108
511145,b2518,b2542,77
511145,b2518,b3781,500
511145,b2518,b3735,78
511145,b2518,b2872,99
511145,b2518,b3317,579
511145,b2518,b3987,231
511145,b2518,b3294,620
511145,b2518,b4109,264
511145,b2518,b3313,619
511145,b2518,b2834,222
511145,b2518,b3073,77
511145,b2518,b2873,99
511145,b2518,b3498,86
511145,b2518,b3340,173
511145,b2518,b3931,108
511145,b2518,b3166,89
511145,b2518,b3701,154
511145,b2518,b3210,96
511145,b2518,b3648,108
511145,b2518,b3178,91
511145,b2518,b3231,619
511145,b2518,b2609,708
511145,b2518,b3347,93
511145,b2518,b2836,70
511145,b2518,b3339,275
511145,b2518,b3287,68
511145,b2518,b2576,89
511145,b2518,b2708,64
511145,b2518,b2935,90
511145,b2518,b3414,80
511145,b2518,b3295,92
511145,b2518,b4203,653
511145,b2518,b3731,85
511145,b2518,b2566,263
511145,b2518,b4005,108
511145,b2518,b2526,248
511145,b2518,b3321,667
511145,b2518,b3341,665
511145,b2518,b4219,85
511145,b2518,b4054,91
511145,b2518,b3309,619
511145,b2518,b4200,670
511145,b2518,b3230,670
511145,b2518,b3500,70
511145,b2518,b4174,79
511145,b2518,b3870,89
511145,b2518,b3165,679
511145,b2518,b2891,576
511145,b2518,b3980,275
511145,b2518,b3775,89
511145,b2518,b3312,90
511145,b2518,b3185,620
511145,b2518,b2842,78
511145,b2518,b4059,90
511145,b2518,b2961,80
511145,b2518,b3315,619
511145,b2518,b3299,572
511145,b2518,b3927,381
511145,b2518,b3705,195
511145,b2518,b3342,665
511145,b2518,b3307,666
511145,b2518,b3296,71
511145,b2518,b3962,70
511145,b2518,b3314,92
511145,b2518,b2551,135
511145,b2518,b3041,108
511145,b2518,b3303,666
511145,b2518,b3320,621
511145,b2518,b3168,597
511145,b2518,b2779,194
511145,b2518,b2697,64
511145,b2518,b3236,115
511145,b2518,b4142,77
511145,b2518,b3297,664
511145,b2518,b3734,80
511145,b2518,b4207,93
511145,b2518,b4506,572
511145,b2518,b4143,89
511145,b2518,b4177,78
511145,b2518,b3363,537
511145,b2518,b2580,500
511145,b2518,b3319,630
511145,b2518,b3305,85
511145,b2518,b3186,620
511145,b2518,b3310,85
511145,b2518,b4175,79
511145,b2518,b3302,82
511145,b2518,b3636,620
511145,b2518,b2954,72
511145,b2518,b3946,91
511145,b2518,b3301,619
511145,b2518,b3001,222
511145,b2518,b2774,78
511145,b2518,b3311,84
511145,b2520,b3699,136
511145,b2520,b2913,63
511145,b2520,b4191,532
511145,b2520,b2836,55
511145,b2520,b3030,136
511145,b2521,b3908,66
511145,b2521,b2668,78
511145,b2521,b3611,78
511145,b2521,b3807,68
511145,b2521,b2542,75
511145,b2521,b3209,65
511145,b2521,b4143,90
511145,b2521,b3425,78
511145,b2521,b3553,66
511145,b2521,b3253,62
511145,b2521,b4051,62
511145,b2521,b2764,64
511145,b2521,b3992,85
511145,b2521,b2530,90
511145,b2522,b2592,124
511145,b2522,b2527,91
511145,b2522,b4210,77
511145,b2522,b3402,79
511145,b2522,b4029,88
511145,b2522,b3165,90
511145,b2522,b3407,282
511145,b2522,b3660,77
511145,b2522,b2753,79
511145,b2522,b2838,94
511145,b2522,b3820,62
511145,b2522,b2786,91
511145,b2522,b3235,81
511145,b2522,b3317,90
511145,b2522,b3649,281
511145,b2522,b2699,87
511145,b2522,b3911,91
511145,b2522,b3207,242
511145,b2522,b3987,279
511145,b2522,b3234,81
511145,b2522,b4135,60
511145,b2522,b4169,90
511145,b2522,b3313,79
511145,b2522,b3196,64
511145,b2522,b2528,61
511145,b2522,b3486,63
511145,b2522,b3357,265
511145,b2522,b2697,462
511145,b2522,b3822,164
511145,b2522,b4481,94
511145,b2522,b2819,92
511145,b2522,b3907,77
511145,b2522,b3648,125
511145,b2522,b3404,91
511145,b2522,b3847,65
511145,b2522,b4132,91
511145,b2522,b3530,87
511145,b2522,b4143,84
511145,b2522,b3210,91
511145,b2522,b4167,81
511145,b2522,b4366,141
511145,b2522,b4207,91
511145,b2522,b3926,94
511145,b2522,b3347,91
511145,b2522,b3533,274
511145,b2522,b3363,138
511145,b2522,b3289,65
511145,b2522,b3645,343
511145,b2522,b3475,47
511145,b2522,b3414,61
511145,b2522,b2553,306
511145,b2522,b2530,48
511145,b2522,b3732,83
511145,b2522,b3863,89
511145,b2522,b3497,152
511145,b2522,b2526,264
511145,b2522,b3615,63
511145,b2522,b3992,89
511145,b2522,b3295,339
511145,b2522,b3592,63
511145,b2522,b4112,91
511145,b2523,b2526,385
511145,b2523,b2935,89
511145,b2523,b4260,110
511145,b2523,b3847,90
511145,b2523,b4143,66
511145,b2523,b3648,61
511145,b2523,b4021,177
511145,b2523,b3236,90
511145,b2523,b2908,90
511145,b2523,b4258,77
511145,b2523,b3384,90
511145,b2523,b3526,89
511145,b2523,b3527,89
511145,b2523,b3919,141
511145,b2523,b3500,62
511145,b2523,b3067,122
511145,b2524,b2529,208
511145,b2524,b2528,110
511145,b2524,b2530,208
511145,b2525,b4309,226
511145,b2525,b3207,243
511145,b2525,b2763,254
511145,b2525,b4266,199
511145,b2525,b2842,199
511145,b2525,b3213,247
511145,b2525,b2542,620
511145,b2525,b2887,247
511145,b2525,b4249,199
511145,b2525,b3527,186
511145,b2525,b3152,233
511145,b2525,b4211,233
511145,b2525,b3621,246
511145,b2525,b2878,247
511145,b2525,b2562,269
511145,b2525,b2774,199
511145,b2525,b2764,253
511145,b2525,b2705,199
511145,b2525,b2526,420
511145,b2525,b3623,246
511145,b2525,b2530,813
511145,b2525,b3363,254
511145,b2525,b3632,246
511145,b2525,b2529,543
511145,b2525,b2902,199
511145,b2525,b3081,247
511145,b2525,b3734,89
511145,b2525,b3003,199
511145,b2525,b3620,246
511145,b2525,b2541,199
511145,b2525,b2528,647
511145,b2525,b2720,269
511145,b2526,b3781,93
511145,b2526,b2542,91
511145,b2526,b3235,109
511145,b2526,b3556,84
511145,b2526,b3164,63
511145,b2526,b3172,64
511145,b2526,b3317,262
511145,b2526,b2565,92
511145,b2526,b2699,78
511145,b2526,b3940,71
511145,b2526,b3292,92
511145,b2526,b3207,211
511145,b2526,b3316,257
511145,b2526,b3987,95
511145,b2526,b4258,61
511145,b2526,b3212,66
511145,b2526,b3313,613
511145,b2526,b3639,84
511145,b2526,b4109,102
511145,b2526,b2733,78
511145,b2526,b3656,123
511145,b2526,b3453,352
511145,b2526,b2594,68
511145,b2526,b3919,83
511145,b2526,b2569,79
511145,b2526,b3402,90
511145,b2526,b3984,82
511145,b2526,b3116,72
511145,b2526,b3110,72
511145,b2526,b3983,253
511145,b2526,b4242,90
511145,b2526,b3846,60
511145,b2526,b3064,93
511145,b2526,b2610,84
511145,b2526,b4170,90
511145,b2526,b3306,276
511145,b2526,b3678,52
511145,b2526,b3986,78
511145,b2526,b2567,90
511145,b2526,b2786,79
511145,b2526,b3304,259
511145,b2526,b2708,80
511145,b2526,b4226,62
511145,b2526,b2600,86
511145,b2526,b2576,110
511145,b2526,b3352,92
511145,b2526,b3298,257
511145,b2526,b2935,89
511145,b2526,b2927,137
511145,b2526,b3414,73
511145,b2526,b3732,84
511145,b2526,b2989,141
511145,b2526,b3863,63
511145,b2526,b3161,72
511145,b2526,b3295,171
511145,b2526,b3992,91
511145,b2526,b2566,62
511145,b2526,b2764,86
511145,b2526,b3592,141
511145,b2526,b2614,188
511145,b2526,b3309,274
511145,b2526,b3988,80
511145,b2526,b3321,281
511145,b2526,b4219,70
511145,b2526,b3341,251
511145,b2526,b4153,105
511145,b2526,b2942,90
511145,b2526,b2528,399
511145,b2526,b4481,133
511145,b2526,b3166,63
511145,b2526,b3878,123
511145,b2526,b3340,162
511145,b2526,b3648,254
511145,b2526,b3231,263
511145,b2526,b3178,98
511145,b2526,b3210,79
511145,b2526,b3701,62
511145,b2526,b3699,75
511145,b2526,b3926,133
511145,b2526,b3347,146
511145,b2526,b3709,72
511145,b2526,b2529,888
511145,b2526,b2836,93
511145,b2526,b2796,72
511145,b2526,b3315,241
511145,b2526,b3030,75
511145,b2526,b2780,63
511145,b2526,b2791,68
511145,b2526,b3807,94
511145,b2526,b3162,110
511145,b2526,b3318,272
511145,b2526,b3179,74
511145,b2526,b3539,72
511145,b2526,b3705,90
511145,b2526,b3517,89
511145,b2526,b3927,86
511145,b2526,b3296,255
511145,b2526,b3314,288
511145,b2526,b3342,241
511145,b2526,b3916,77
511145,b2526,b2851,264
511145,b2526,b3307,68
511145,b2526,b3234,109
511145,b2526,b3168,92
511145,b2526,b3320,269
511145,b2526,b3303,298
511145,b2526,b2779,282
511145,b2526,b2551,87
511145,b2526,b2527,812
511145,b2526,b3300,148
511145,b2526,b3500,80
511145,b2526,b3230,74
511145,b2526,b3165,263
511145,b2526,b4174,109
511145,b2526,b4025,63
511145,b2526,b3308,270
511145,b2526,b3640,63
511145,b2526,b2891,79
511145,b2526,b3985,342
511145,b2526,b3596,152
511145,b2526,b3319,233
511145,b2526,b3305,262
511145,b2526,b4378,64
511145,b2526,b3302,257
511145,b2526,b3737,78
511145,b2526,b4063,92
511145,b2526,b4179,121
511145,b2526,b3310,293
511145,b2526,b4175,109
511145,b2526,b3532,264
511145,b2526,b3301,246
511145,b2526,b3311,241
511145,b2526,b2845,72
511145,b2526,b2568,88
511145,b2526,b2954,84
511145,b2526,b3686,89
511145,b2526,b3486,89
511145,b2526,b3741,61
511145,b2526,b2697,86
511145,b2526,b4154,90
511145,b2526,b3734,117
511145,b2526,b3297,267
511145,b2526,b4142,157
511145,b2526,b4078,152
511145,b2526,b3590,89
511145,b2526,b4147,88
511145,b2526,b2926,93
511145,b2526,b3687,89
511145,b2526,b3236,92
511145,b2526,b2627,100
511145,b2526,b3469,78
511145,b2526,b3530,93
511145,b2526,b4143,190
511145,b2526,b4207,146
511145,b2526,b3363,169
511145,b2527,b2938,166
511145,b2527,b2592,347
511145,b2527,b3988,96
511145,b2527,b2530,85
511145,b2527,b2531,75
511145,b2527,b2529,935
511145,b2528,b3807,66
511145,b2528,b2898,195
511145,b2528,b3414,139
511145,b2528,b3594,254
511145,b2529,b2810,642
511145,b2529,b3388,179
511145,b2529,b2699,100
511145,b2529,b2533,85
511145,b2529,b3807,741
511145,b2529,b2786,78
511145,b2529,b3908,77
511145,b2529,b2585,381
511145,b2529,b3067,95
511145,b2529,b3321,108
511145,b2529,b2912,157
511145,b2529,b3414,195
511145,b2529,b2530,999
511145,b2529,b2608,108
511145,b2529,b3210,78
511145,b2529,b4153,137
511145,b2530,b2821,80
511145,b2530,b4171,54
511145,b2530,b2668,118
511145,b2530,b3470,964
511145,b2530,b2711,112
511145,b2530,b3639,108
511145,b2530,b2908,77
511145,b2530,b2551,81
511145,b2530,b2780,108
511145,b2530,b3807,874
511145,b2530,b3611,118
511145,b2530,b3179,77
511145,b2530,b3940,196
511145,b2530,b3847,77
511145,b2530,b3425,118
511145,b2530,b3178,83
511145,b2530,b4143,77
511145,b2530,b2926,108
511145,b2530,b2729,104
511145,b2530,b3992,92
511145,b2530,b3895,559
511145,b2530,b2764,84
511145,b2530,b3483,343
511145,b2530,b3365,112
511145,b2530,b3729,74
511145,b2530,b3414,271
511145,b2531,b3891,78
511145,b2531,b2895,92
511145,b2531,b4000,128
511145,b2533,b3236,91
511145,b2533,b3386,70
511145,b2533,b3214,162
511145,b2533,b4379,112
511145,b2533,b3640,75
511145,b2533,b4085,70
511145,b2533,b2534,75
511145,b2533,b3982,900
511145,b2533,b3296,800
511145,b2533,b3169,900
511145,b2533,b3988,900
511145,b2533,b3321,800
511145,b2533,b3295,800
511145,b2533,b4005,90
511145,b2533,b4301,70
511145,b2533,b3649,900
511145,b2533,b3556,65
511145,b2533,b3264,159
511145,b2533,b3987,900
511145,b2534,b3207,89
511145,b2534,b3628,274
511145,b2534,b3630,274
511145,b2534,b3846,62
511145,b2534,b3631,274
511145,b2538,b2539,744
511145,b2540,b3365,576
511145,b2540,b2711,576
511145,b2540,b2542,620
511145,b2541,b3623,196
511145,b2541,b3863,126
511145,b2541,b3897,60
511145,b2541,b2871,61
511145,b2541,b2927,89
511145,b2541,b3801,118
511145,b2541,b3621,196
511145,b2541,b2878,86
511145,b2541,b2562,181
511145,b2541,b3617,89
511145,b2541,b3713,48
511145,b2541,b3822,180
511145,b2541,b4051,87
511145,b2541,b3620,196
511145,b2541,b3486,86
511145,b2541,b2543,83
511145,b2541,b2720,181
511145,b2541,b3363,236
511145,b2541,b3632,196
511145,b2541,b2836,104
511145,b2541,b3210,132
511145,b2541,b3404,91
511145,b2541,b2919,91
511145,b2541,b3428,46
511145,b2541,b3384,51
511145,b2541,b2905,81
511145,b2541,b2542,65
511145,b2541,b2834,49
511145,b2541,b3619,152
511145,b2541,b3307,62
511145,b2541,b3207,229
511145,b2541,b3407,169
511145,b2541,b2733,89
511145,b2541,b2786,132
511145,b2541,b3678,118
511145,b2541,b3753,91
511145,b2541,b2662,61
511145,b2541,b3846,120
511145,b2541,b3957,77
511145,b2542,b2763,94
511145,b2542,b3735,455
511145,b2542,b3317,246
511145,b2542,b2699,66
511145,b2542,b3294,281
511145,b2542,b3366,576
511145,b2542,b3637,281
511145,b2542,b3313,231
511145,b2542,b3919,81
511145,b2542,b3012,71
511145,b2542,b2592,89
511145,b2542,b2713,134
511145,b2542,b3908,214
511145,b2542,b3846,208
511145,b2542,b3306,243
511145,b2542,b2567,260
511145,b2542,b2606,281
511145,b2542,b3339,91
511145,b2542,b3298,243
511145,b2542,b3732,519
511145,b2542,b2878,83
511145,b2542,b3321,260
511145,b2542,b3341,260
511145,b2542,b4200,281
511145,b2542,b4481,61
511145,b2542,b2919,186
511145,b2542,b3178,417
511145,b2542,b3231,243
511145,b2542,b2609,281
511145,b2542,b3926,61
511145,b2542,b2836,68
511145,b2542,b3315,243
511145,b2542,b3299,260
511145,b2542,b3213,83
511145,b2542,b3342,243
511145,b2542,b3307,243
511145,b2542,b3296,231
511145,b2542,b3481,542
511145,b2542,b3733,455
511145,b2542,b3962,118
511145,b2542,b3320,260
511145,b2542,b3303,533
511145,b2542,b3619,154
511145,b2542,b3412,251
511145,b2542,b3230,281
511145,b2542,b3500,118
511145,b2542,b3165,260
511145,b2542,b3308,243
511145,b2542,b3980,91
511145,b2542,b2887,83
511145,b2542,b3185,281
511145,b2542,b3319,222
511145,b2542,b3305,243
511145,b2542,b3310,243
511145,b2542,b3636,281
511145,b2542,b3301,260
511145,b2542,b3311,243
511145,b2542,b2926,93
511145,b2542,b3236,68
511145,b2542,b3297,243
511145,b2542,b3734,455
511145,b2542,b3081,83
511145,b2542,b4506,260
511145,b2542,b4187,85
511145,b2543,b2796,65
511145,b2543,b3184,84
511145,b2543,b3003,83
511145,b2543,b3741,94
511145,b2543,b3161,65
511145,b2543,b2661,63
511145,b2543,b3588,63
511145,b2543,b3300,90
511145,b2544,b4031,78
511145,b2544,b3612,80
511145,b2545,b2879,74
511145,b2545,b4269,85
511145,b2545,b3012,84
511145,b2545,b2769,71
511145,b2545,b3236,91
511145,b2548,b3404,210
511145,b2548,b4399,210
511145,b2548,b3210,655
511145,b2548,b4112,210
511145,b2548,b3026,210
511145,b2548,b2786,655
511145,b2548,b4003,210
511145,b2548,b3911,210
511145,b2548,b2556,210
511145,b2549,b3532,87
511145,b2549,b4502,90
511145,b2551,b3735,74
511145,b2551,b2560,90
511145,b2551,b3317,200
511145,b2551,b3172,158
511145,b2551,b4388,90
511145,b2551,b2687,108
511145,b2551,b3212,88
511145,b2551,b3316,90
511145,b2551,b4069,66
511145,b2551,b3306,127
511145,b2551,b2552,133
511145,b2551,b2927,91
511145,b2551,b3396,72
511145,b2551,b3352,128
511145,b2551,b3298,89
511145,b2551,b3321,89
511145,b2551,b2912,85
511145,b2551,b4005,89
511145,b2551,b3340,89
511145,b2551,b4481,81
511145,b2551,b3357,65
511145,b2551,b2942,89
511145,b2551,b3642,108
511145,b2551,b2836,81
511145,b2551,b3926,81
511145,b2551,b2913,65
511145,b2551,b3932,108
511145,b2551,b3701,117
511145,b2551,b3210,210
511145,b2551,b3231,89
511145,b2551,b3648,108
511145,b2551,b3927,79
511145,b2551,b3318,90
511145,b2551,b2905,114
511145,b2551,b2779,89
511145,b2551,b3303,89
511145,b2551,b3314,90
511145,b2551,b3296,89
511145,b2551,b3733,74
511145,b2551,b3962,64
511145,b2551,b3165,89
511145,b2551,b4391,128
511145,b2551,b3500,64
511145,b2551,b2891,90
511145,b2551,b4006,83
511145,b2551,b3729,139
511145,b2551,b2954,85
511145,b2551,b3737,108
511145,b2551,b2926,80
511145,b2551,b4142,139
511145,b2551,b3297,155
511145,b2551,b3734,85
511145,b2551,b2559,123
511145,b2551,b4154,92
511145,b2551,b4143,89
511145,b2552,b3202,108
511145,b2553,b3532,306
511145,b2553,b3868,92
511145,b2553,b4255,683
511145,b2553,b3869,971
511145,b2553,b3053,399
511145,b2553,b2818,617
511145,b2553,b3959,617
511145,b2553,b4004,92
511145,b2553,b2851,306
511145,b2553,b2554,92
511145,b2554,b4112,90
511145,b2554,b3912,79
511145,b2554,b3869,101
511145,b2554,b2731,81
511145,b2554,b3025,79
511145,b2554,b3405,79
511145,b2554,b4399,89
511145,b2554,b3210,95
511145,b2554,b2581,91
511145,b2554,b3947,89
511145,b2554,b4113,79
511145,b2554,b2556,525
511145,b2554,b4398,79
511145,b2554,b3911,89
511145,b2554,b4003,89
511145,b2554,b3026,89
511145,b2554,b2786,83
511145,b2554,b3669,83
511145,b2554,b3529,82
511145,b2554,b2709,81
511145,b2554,b3520,83
511145,b2554,b4379,175
511145,b2554,b3072,89
511145,b2555,b4293,381
511145,b2555,b2573,381
511145,b2556,b2581,65
511145,b2556,b4481,61
511145,b2556,b4399,91
511145,b2556,b3210,621
511145,b2556,b2919,215
511145,b2556,b3404,91
511145,b2556,b4227,210
511145,b2556,b3025,91
511145,b2556,b3405,91
511145,b2556,b3912,91
511145,b2556,b3869,86
511145,b2556,b3017,61
511145,b2556,b3863,74
511145,b2556,b4088,210
511145,b2556,b3729,65
511145,b2556,b2927,123
511145,b2556,b2878,90
511145,b2556,b4112,93
511145,b2556,b3868,89
511145,b2556,b3500,106
511145,b2556,b4401,91
511145,b2556,b3072,125
511145,b2556,b3520,88
511145,b2556,b3846,215
511145,b2556,b4025,153
511145,b2556,b3527,88
511145,b2556,b3835,87
511145,b2556,b2786,282
511145,b2556,b2821,66
511145,b2556,b4003,90
511145,b2556,b4398,91
511145,b2556,b3751,210
511145,b2556,b3927,81
511145,b2556,b3911,91
511145,b2556,b2699,119
511145,b2556,b3996,62
511145,b2556,b4004,89
511145,b2556,b3790,71
511145,b2556,b3962,106
511145,b2556,b3207,113
511145,b2556,b4113,91
511145,b2557,b3926,88
511145,b2557,b4481,88
511145,b2557,b3931,108
511145,b2557,b3993,99
511145,b2557,b3617,89
511145,b2557,b3352,85
511145,b2557,b3292,92
511145,b2557,b4177,118
511145,b2557,b2926,70
511145,b2557,b4063,92
511145,b2557,b3775,93
511145,b2557,b3812,182
511145,b2557,b4391,85
511145,b2559,b4179,65
511145,b2559,b4143,90
511145,b2559,b4141,51
511145,b2559,b2580,84
511145,b2559,b2942,88
511145,b2559,b2697,74
511145,b2559,b3260,63
511145,b2559,b4049,63
511145,b2559,b4115,51
511145,b2559,b3848,72
511145,b2559,b2592,92
511145,b2560,b3460,94
511145,b2560,b2905,81
511145,b2560,b2913,75
511145,b2560,b4178,91
511145,b2560,b3729,93
511145,b2562,b3003,181
511145,b2562,b3734,83
511145,b2562,b2902,181
511145,b2562,b3236,78
511145,b2562,b3340,65
511145,b2562,b4153,91
511145,b2562,b4154,79
511145,b2562,b3741,56
511145,b2562,b3620,252
511145,b2562,b4187,242
511145,b2562,b2666,251
511145,b2562,b3405,192
511145,b2562,b2836,186
511145,b2562,b3025,192
511145,b2562,b3632,252
511145,b2562,b3363,266
511145,b2562,b2723,121
511145,b2562,b4143,108
511145,b2562,b4167,242
511145,b2562,b2927,99
511145,b2562,b3732,88
511145,b2562,b3623,252
511145,b2562,b3912,192
511145,b2562,b3287,93
511145,b2562,b3339,66
511145,b2562,b2774,181
511145,b2562,b3825,392
511145,b2562,b2878,85
511145,b2562,b3621,252
511145,b2562,b2784,81
511145,b2562,b2705,181
511145,b2562,b4203,93
511145,b2562,b3731,83
511145,b2562,b4175,90
511145,b2562,b2722,117
511145,b2562,b4174,90
511145,b2562,b4211,286
511145,b2562,b3152,286
511145,b2562,b4401,192
511145,b2562,b3500,73
511145,b2562,b4249,181
511145,b2562,b3986,114
511145,b2562,b3527,406
511145,b2562,b3980,66
511145,b2562,b3650,81
511145,b2562,b3846,80
511145,b2562,b2891,90
511145,b2562,b2770,225
511145,b2562,b4266,181
511145,b2562,b2719,153
511145,b2562,b4398,192
511145,b2562,b3781,126
511145,b2562,b2842,181
511145,b2562,b4113,192
511145,b2562,b4309,283
511145,b2562,b3207,264
511145,b2562,b3733,66
511145,b2562,b3962,73
511145,b2563,b3871,108
511145,b2564,b2893,108
511145,b2564,b3993,99
511145,b2564,b2954,108
511145,b2565,b3234,93
511145,b2565,b3235,93
511145,b2565,b4059,621
511145,b2565,b4392,71
511145,b2565,b3700,500
511145,b2565,b2566,77
511145,b2565,b3283,99
511145,b2565,b4468,93
511145,b2565,b3648,108
511145,b2566,b3301,108
511145,b2566,b3262,542
511145,b2566,b4200,627
511145,b2566,b3321,541
511145,b2566,b3341,619
511145,b2566,b2708,99
511145,b2566,b3339,111
511145,b2566,b2714,542
511145,b2566,b3197,192
511145,b2566,b3634,108
511145,b2566,b3186,79
511145,b2566,b3847,89
511145,b2566,b2609,620
511145,b2566,b2581,82
511145,b2566,b3297,101
511145,b2566,b4142,108
511145,b2566,b3931,108
511145,b2566,b3021,542
511145,b2566,b3706,525
511145,b2566,b3342,284
511145,b2566,b3307,273
511145,b2566,b3234,86
511145,b2566,b3303,539
511145,b2566,b2781,658
511145,b2566,b3651,82
511145,b2566,b2908,89
511145,b2566,b3313,68
511145,b2566,b4180,82
511145,b2566,b3235,86
511145,b2566,b4059,92
511145,b2566,b2699,66
511145,b2566,b3980,80
511145,b2566,b2891,91
511145,b2566,b2936,93
511145,b2566,b3230,622
511145,b2566,b3165,415
511145,b2567,b3341,732
511145,b2567,b3321,734
511145,b2567,b4200,737
511145,b2567,b3309,630
511145,b2567,b4203,621
511145,b2567,b3973,106
511145,b2567,b3965,76
511145,b2567,b2935,89
511145,b2567,b2927,85
511145,b2567,b3339,248
511145,b2567,b3298,621
511145,b2567,b2576,187
511145,b2567,b3304,90
511145,b2567,b4375,275
511145,b2567,b2609,737
511145,b2567,b2836,64
511145,b2567,b3347,81
511145,b2567,b3137,260
511145,b2567,b3178,222
511145,b2567,b3231,739
511145,b2567,b2919,395
511145,b2567,b3340,263
511145,b2567,b3183,230
511145,b2567,b3878,281
511145,b2567,b3822,88
511145,b2567,b3357,79
511145,b2567,b3313,735
511145,b2567,b3637,666
511145,b2567,b3651,183
511145,b2567,b3294,737
511145,b2567,b3207,86
511145,b2567,b2699,79
511145,b2567,b3317,721
511145,b2567,b4180,183
511145,b2567,b3556,89
511145,b2567,b4173,273
511145,b2567,b3986,617
511145,b2567,b2606,742
511145,b2567,b3306,646
511145,b2567,b3846,395
511145,b2567,b3908,616
511145,b2567,b3983,728
511145,b2567,b3984,307
511145,b2567,b4029,91
511145,b2567,b2925,260
511145,b2567,b3780,187
511145,b2567,b3656,281
511145,b2567,b3311,621
511145,b2567,b3301,736
511145,b2567,b4175,82
511145,b2567,b3310,621
511145,b2567,b4179,92
511145,b2567,b3636,737
511145,b2567,b3302,91
511145,b2567,b3449,277
511145,b2567,b2785,76
511145,b2567,b4475,119
511145,b2567,b3305,672
511145,b2567,b3186,677
511145,b2567,b3289,168
511145,b2567,b3319,732
511145,b2567,b3363,81
511145,b2567,b4207,81
511145,b2567,b4143,94
511145,b2567,b4506,642
511145,b2567,b3236,91
511145,b2567,b3297,734
511145,b2567,b4142,90
511145,b2567,b2581,183
511145,b2567,b2697,65
511145,b2567,b3486,95
511145,b2567,b3619,371
511145,b2567,b2779,90
511145,b2567,b3168,612
511145,b2567,b3320,732
511145,b2567,b3303,732
511145,b2567,b3307,734
511145,b2567,b3342,731
511145,b2567,b3314,123
511145,b2567,b3296,642
511145,b2567,b3705,243
511145,b2567,b3179,226
511145,b2567,b3162,187
511145,b2567,b3318,106
511145,b2567,b3299,642
511145,b2567,b3315,740
511145,b2567,b2780,154
511145,b2567,b4059,91
511145,b2567,b3185,738
511145,b2567,b2891,583
511145,b2567,b3980,248
511145,b2567,b3308,644
511145,b2567,b4174,82
511145,b2567,b3165,737
511145,b2567,b3500,83
511145,b2567,b3230,737
511145,b2568,b3162,80
511145,b2568,b3927,64
511145,b2568,b3017,65
511145,b2568,b3615,75
511145,b2568,b3741,77
511145,b2568,b4143,64
511145,b2568,b3556,93
511145,b2568,b3207,90
511145,b2568,b3313,65
511145,b2568,b2569,77
511145,b2568,b2614,108
511145,b2568,b3178,80
511145,b2569,b3307,986
511145,b2569,b3342,993
511145,b2569,b3703,975
511145,b2569,b3314,986
511145,b2569,b3296,986
511145,b2569,b3733,108
511145,b2569,b4306,166
511145,b2569,b3320,988
511145,b2569,b3303,991
511145,b2569,b3318,986
511145,b2569,b3299,976
511145,b2569,b3315,989
511145,b2569,b2798,65
511145,b2569,b3705,85
511145,b2569,b3985,455
511145,b2569,b3308,986
511145,b2569,b3312,986
511145,b2569,b3185,986
511145,b2569,b3230,986
511145,b2569,b3165,990
511145,b2569,b3310,986
511145,b2569,b3636,986
511145,b2569,b3065,975
511145,b2569,b3302,986
511145,b2569,b3311,986
511145,b2569,b3301,986
511145,b2569,b3350,83
511145,b2569,b3319,989
511145,b2569,b3289,99
511145,b2569,b3305,986
511145,b2569,b3186,986
511145,b2569,b2746,108
511145,b2569,b2818,170
511145,b2569,b4202,986
511145,b2569,b2697,66
511145,b2569,b2581,80
511145,b2569,b3297,986
511145,b2569,b3294,990
511145,b2569,b3316,986
511145,b2569,b3637,986
511145,b2569,b3313,986
511145,b2569,b3556,90
511145,b2569,b4180,80
511145,b2569,b3317,986
511145,b2569,b3306,986
511145,b2569,b3936,281
511145,b2569,b3983,993
511145,b2569,b2606,986
511145,b2569,b3201,108
511145,b2569,b3984,986
511145,b2569,b4203,978
511145,b2569,b3341,990
511145,b2569,b3321,988
511145,b2569,b4200,989
511145,b2569,b3309,987
511145,b2569,b3298,986
511145,b2569,b2708,108
511145,b2569,b3304,986
511145,b2569,b3863,65
511145,b2569,b3732,68
511145,b2569,b3696,178
511145,b2569,b3231,988
511145,b2569,b3178,69
511145,b2569,b2747,108
511145,b2569,b2609,986
511145,b2569,b2873,99
511145,b2571,b2573,543
511145,b2571,b2572,999
511145,b2572,b4293,527
511145,b2572,b3235,962
511145,b2572,b2573,986
511145,b2572,b3228,900
511145,b2572,b3234,122
511145,b2573,b3021,542
511145,b2573,b2865,71
511145,b2573,b3262,542
511145,b2573,b3988,926
511145,b2573,b3295,829
511145,b2573,b2980,542
511145,b2573,b3066,99
